"mz","time","MatchCategory","theoretical.mz","chemical_ID","Name","Formula","MonoisotopicMass","Adduct","ISgroup","Module_RTclust","time.y","mean_int_vec","MD"
583.25573,241.3,"Multiple",583.25621,"Formula_5485","Bilirubin","C33H36N4O6",584.263484904,"3M-3H","ISgroup_16_3_26","16_3",241.3,12650.4,0.256
583.25573,241.3,"Multiple",583.25621,"Formula_5485","Bilirubin","C33H36N4O6",584.263484904,"M-H","ISgroup_16_3_26","16_3",241.3,12650.4,0.256
583.25573,241.3,"Multiple",583.25621,"Formula_5485","Bilirubin","C33H36N4O6",584.263484904,"2M-2H","ISgroup_16_3_26","16_3",241.3,12650.4,0.256
600.28391,260.1,"Multiple",600.28276,"Formula_5485","Bilirubin","C33H36N4O6",584.263484904,"M-2H+NH4","ISgroup_16_3_29","16_3",260.1,7250.6,0.284
605.23756,544.4,"Multiple",605.23815,"Formula_5485","Bilirubin","C33H36N4O6",584.263484904,"M+Na-2H","ISgroup_16_3_24","16_3",544.4,71796.2,0.238
605.23756,544.4,"Multiple",605.23815,"Formula_5485","Bilirubin","C33H36N4O6",584.263484904,"M-2H+Na","ISgroup_16_3_24","16_3",544.4,71796.2,0.238
289.10535,391.6,"Multiple",289.10411,"Formula_5486","Morellin","C33H36O7",544.246103506,"M-H+Cl","ISgroup_16_3_11","16_3",391.6,13417.2,0.105
561.22755,680.2,"Multiple",561.22717,"Formula_5486","Morellin","C33H36O7",544.246103506,"2M-H+Cl","ISgroup_16_3_23","16_3",680.2,2802.2,0.228
815.35945,588.1,"Multiple",815.36188,"Formula_5486","Morellin","C33H36O7",544.246103506,"3M-2H","ISgroup_16_3_36","16_3",588.1,4565.5,0.359
581.21298,629.9,"Multiple",581.21568,"Formula_5487","Isomorellic acid","C33H36O8",560.241018128,"M-2H+Na","ISgroup_16_3_22","16_3",629.9,5314.7,0.213
581.21298,629.9,"Multiple",581.21568,"Formula_5487","Isomorellic acid","C33H36O8",560.241018128,"M+Na-2H","ISgroup_16_3_22","16_3",629.9,5314.7,0.213
523.26136,582.6,"Multiple",523.25968,"Formula_5489","Chaetoglobosin N","C33H38N2O5",542.278072336,"M-H2O-H","ISgroup_16_3_27","16_3",582.6,1942.3,0.261
455.12747,599,"Multiple",455.12872,"Formula_549","N-Acetylaspartylglutamic acid","C11H16N2O8",304.090665498,"3M-2H","ISgroup_16_3_13","16_3",599,5128,0.127
624.20399,473.3,"Multiple",624.2006,"Formula_549","N-Acetylaspartylglutamic acid","C11H16N2O8",304.090665498,"2M-2H+NH4","ISgroup_16_3_21","16_3",473.3,1257.2,0.204
290.10945,391.6,"Multiple",290.11194,"Formula_5495","Morellinol","C33H38O7",546.26175357,"M-H+Cl","ISgroup_16_3_11","16_3",391.6,2044,0.109
530.28386,449.7,"Multiple",530.27889,"Formula_5496","2-46-Bis(24-dimethylphenyl)-135-triazin-2-yl-5-(octyloxy)phenol","C33H39N3O2",509.304227507,"M+Na-2H","ISgroup_16_3_29","16_3",449.7,6860.4,0.284
530.28386,449.7,"Multiple",530.27889,"Formula_5496","2-46-Bis(24-dimethylphenyl)-135-triazin-2-yl-5-(octyloxy)phenol","C33H39N3O2",509.304227507,"M-2H+Na","ISgroup_16_3_29","16_3",449.7,6860.4,0.284
569.27261,435.3,"Multiple",569.2764,"Formula_5499","D-Urobilin","C33H40N4O6",588.294785032,"M-H2O-H","ISgroup_16_3_28","16_3",435.3,29302,0.273
667.20782,544.4,"Multiple",667.21367,"Formula_5499","D-Urobilin","C33H40N4O6",588.294785032,"M+Br","ISgroup_16_3_21","16_3",544.4,4145.9,0.208
403.16336,588.1,"Multiple",403.16365,"Formula_55","2-Amino-16-dimethylfuro32-eimidazo45-bpyridine","C10H10N4O",202.085460962,"2M-H","ISgroup_16_3_17","16_3",588.1,7766.6,0.163
503.13284,292.2,"Multiple",503.13359,"Formula_5502","Kaempferol 3-gentiobioside 7-rhamnoside","C33H40O20",756.21129372,"2M-3H","ISgroup_16_3_14","16_3",292.2,15193.4,0.133
571.28796,464.2,"Multiple",571.29205,"Formula_5509","D-Urobilinogen","C33H42N4O6",590.310435096,"M-H2O-H","ISgroup_16_3_29","16_3",464.2,48533.6,0.288
606.3277,312.2,"Multiple",606.32971,"Formula_5509","D-Urobilinogen","C33H42N4O6",590.310435096,"M-2H+NH4","ISgroup_16_3_33","16_3",312.2,7851.4,0.328
395.1627,263.7,"Multiple",395.16442,"Formula_551","Histidinyl-Proline","C11H16N4O3",252.122240398,"3M-H+Cl","ISgroup_16_3_17","16_3",263.7,5679.6,0.163
520.26471,485.9,"Multiple",520.26375,"Formula_551","Histidinyl-Proline","C11H16N4O3",252.122240398,"2M-2H+NH4","ISgroup_16_3_27","16_3",485.9,14208.5,0.265
772.38133,571.7,"Multiple",772.38599,"Formula_551","Histidinyl-Proline","C11H16N4O3",252.122240398,"3M-2H+NH4","ISgroup_16_3_39","16_3",571.7,2096.2,0.381
684.24504,449.8,"Multiple",684.24022,"Formula_5513","Amphibine H","C33H43N5O6",605.321334133,"M+Br","ISgroup_16_3_25","16_3",449.8,5131.2,0.245
1001.43902,637.8,"Multiple",1001.43968,"Formula_5514","Riboflavine 2345-tetrabutanoate","C33H44N4O10",656.305743648,"3M-H+Cl","ISgroup_16_3_44","16_3",637.8,3893.7,0.439
609.31205,345,"Multiple",609.30715,"Formula_5515","Mesobilirubinogen","C33H44N4O6",592.32608516,"2M-H+Cl","ISgroup_16_3_32","16_3",345,26265.4,0.312
535.25331,346.8,"Multiple",535.2581,"Formula_5516","Citranaxanthin","C33H44O",456.33921603,"M+Br","ISgroup_16_3_26","16_3",346.8,4357.9,0.253
683.50328,629.9,"Multiple",683.50155,"Formula_5516","Citranaxanthin","C33H44O",456.33921603,"3M-2H","ISgroup_16_3_51","16_3",629.9,7328,0.503
509.28732,489.5,"Multiple",509.28274,"Formula_5518","Methyl (7Z9Z9Z)-6-apo-y-caroten-6-oate","C33H44O2",472.334130652,"M+K-2H","ISgroup_16_3_29","16_3",489.5,24402,0.287
509.28732,489.5,"Multiple",509.28274,"Formula_5518","Methyl (7Z9Z9Z)-6-apo-y-caroten-6-oate","C33H44O2",472.334130652,"M-2H+K","ISgroup_16_3_29","16_3",489.5,24402,0.287
979.63255,734.1,"Multiple",979.63766,"Formula_5518","Methyl (7Z9Z9Z)-6-apo-y-caroten-6-oate","C33H44O2",472.334130652,"2M+Cl","ISgroup_16_3_64","16_3",734.1,20689.2,0.633
505.31229,465.4,"Multiple",505.31011,"Formula_5519","78-Dihydro-8-hydroxycitraniaxanthin","C33H44O3",488.329045274,"2M-H+Cl","ISgroup_16_3_32","16_3",465.4,53802.3,0.312
525.28098,473.8,"Multiple",525.27765,"Formula_5519","78-Dihydro-8-hydroxycitraniaxanthin","C33H44O3",488.329045274,"M-2H+K","ISgroup_16_3_29","16_3",473.8,62755.1,0.281
525.28098,473.8,"Multiple",525.27765,"Formula_5519","78-Dihydro-8-hydroxycitraniaxanthin","C33H44O3",488.329045274,"M+K-2H","ISgroup_16_3_29","16_3",473.8,62755.1,0.281
437.14749,292.2,"Multiple",437.14513,"Formula_552","Acetylcarnosine","C11H16N4O4",268.11715502,"3M+2Cl","ISgroup_16_3_15","16_3",292.2,5095.1,0.147
395.21997,571.1,"Multiple",395.22055,"Formula_5520","L-Urobilin","C33H46N4O6",594.341735224,"2M-3H","ISgroup_16_3_22","16_3",571.1,18648.1,0.22
593.33343,247.4,"Multiple",593.33446,"Formula_5520","L-Urobilin","C33H46N4O6",594.341735224,"2M-2H","ISgroup_16_3_34","16_3",247.4,2687.4,0.333
593.33343,247.4,"Multiple",593.33446,"Formula_5520","L-Urobilin","C33H46N4O6",594.341735224,"3M-3H","ISgroup_16_3_34","16_3",247.4,2687.4,0.333
593.33343,247.4,"Multiple",593.33446,"Formula_5520","L-Urobilin","C33H46N4O6",594.341735224,"M-H","ISgroup_16_3_34","16_3",247.4,2687.4,0.333
610.35922,331,"Multiple",610.36101,"Formula_5520","L-Urobilin","C33H46N4O6",594.341735224,"M-2H+NH4","ISgroup_16_3_36","16_3",331,5933.3,0.359
563.15372,599,"Multiple",563.1535,"Formula_5521","Phytosulfokine a","C33H46N6O16S2",846.241170834,"2M-3H","ISgroup_16_3_16","16_3",599,13446.5,0.154
507.32812,491.3,"Multiple",507.32576,"Formula_5523","78-Dihydro-8-hydroxyreticulataxanthin","C33H46O3",490.344695338,"2M-H+Cl","ISgroup_16_3_33","16_3",491.3,35968.9,0.328
613.33361,467.2,"Multiple",613.33845,"Formula_5525","L-Urobilinogen","C33H48N4O6",596.357385288,"2M-H+Cl","ISgroup_16_3_34","16_3",467.2,175284.2,0.334
893.53407,673,"Multiple",893.5288,"Formula_5525","L-Urobilinogen","C33H48N4O6",596.357385288,"3M-2H","ISgroup_16_3_54","16_3",673,34287.9,0.534
929.50624,646.9,"Multiple",929.50548,"Formula_5525","L-Urobilinogen","C33H48N4O6",596.357385288,"3M+2Cl","ISgroup_16_3_51","16_3",646.9,4941.4,0.506
587.31791,444.9,"Multiple",587.32201,"Formula_5527","(23S)-2325-dihdroxy-24-oxovitamine D3 23-(beta-glucuronide)","C33H50O10",606.34039782,"M-H2O-H","ISgroup_16_3_32","16_3",444.9,90413.7,0.318
643.28849,454,"Multiple",643.289,"Formula_5527","(23S)-2325-dihdroxy-24-oxovitamine D3 23-(beta-glucuronide)","C33H50O10",606.34039782,"M+K-2H","ISgroup_16_3_29","16_3",454,13351.2,0.288
643.28849,454,"Multiple",643.289,"Formula_5527","(23S)-2325-dihdroxy-24-oxovitamine D3 23-(beta-glucuronide)","C33H50O10",606.34039782,"M-2H+K","ISgroup_16_3_29","16_3",454,13351.2,0.288
685.25533,479.3,"Multiple",685.25928,"Formula_5527","(23S)-2325-dihdroxy-24-oxovitamine D3 23-(beta-glucuronide)","C33H50O10",606.34039782,"M+Br","ISgroup_16_3_26","16_3",479.3,19451.1,0.255
515.33142,602.6,"Multiple",515.32969,"Formula_5528","Deterrol stearate","C33H50O2",478.381080844,"M+K-2H","ISgroup_16_3_34","16_3",602.6,3809.1,0.331
515.33142,602.6,"Multiple",515.32969,"Formula_5528","Deterrol stearate","C33H50O2",478.381080844,"M-2H+K","ISgroup_16_3_34","16_3",602.6,3809.1,0.331
557.30265,463.6,"Multiple",557.29997,"Formula_5528","Deterrol stearate","C33H50O2",478.381080844,"M+Br","ISgroup_16_3_31","16_3",463.6,8500.9,0.303
734.55304,652.3,"Multiple",734.55268,"Formula_5528","Deterrol stearate","C33H50O2",478.381080844,"3M-H+Cl","ISgroup_16_3_56","16_3",652.3,274716.5,0.553
752.53488,671.1,"Multiple",752.54102,"Formula_5528","Deterrol stearate","C33H50O2",478.381080844,"3M+2Cl","ISgroup_16_3_54","16_3",671.1,16322.8,0.535
280.16646,437.7,"Multiple",280.16398,"Formula_5529","3alpha-Acetomethoxy-11alpha-oxo-12-ursen-24-oic acid","C33H50O5",526.36582471,"M-H+Cl","ISgroup_16_3_17","16_3",437.7,72267.6,0.166
507.35072,618.4,"Multiple",507.34743,"Formula_5529","3alpha-Acetomethoxy-11alpha-oxo-12-ursen-24-oic acid","C33H50O5",526.36582471,"M-H2O-H","ISgroup_16_3_36","16_3",618.4,26575,0.351
543.34505,556.5,"Multiple",543.34689,"Formula_5529","3alpha-Acetomethoxy-11alpha-oxo-12-ursen-24-oic acid","C33H50O5",526.36582471,"2M-H+Cl","ISgroup_16_3_35","16_3",556.5,18477.3,0.345
561.33357,522,"Multiple",561.33523,"Formula_5529","3alpha-Acetomethoxy-11alpha-oxo-12-ursen-24-oic acid","C33H50O5",526.36582471,"M+Cl","ISgroup_16_3_34","16_3",522,12053.2,0.334
561.33357,522,"Multiple",561.33523,"Formula_5529","3alpha-Acetomethoxy-11alpha-oxo-12-ursen-24-oic acid","C33H50O5",526.36582471,"2M+2Cl","ISgroup_16_3_34","16_3",522,12053.2,0.334
563.31779,444.3,"Multiple",563.31443,"Formula_5529","3alpha-Acetomethoxy-11alpha-oxo-12-ursen-24-oic acid","C33H50O5",526.36582471,"M-2H+K","ISgroup_16_3_32","16_3",444.3,84461.3,0.318
563.31779,444.3,"Multiple",563.31443,"Formula_5529","3alpha-Acetomethoxy-11alpha-oxo-12-ursen-24-oic acid","C33H50O5",526.36582471,"M+K-2H","ISgroup_16_3_32","16_3",444.3,84461.3,0.318
788.54395,673.6,"Multiple",788.54146,"Formula_5529","3alpha-Acetomethoxy-11alpha-oxo-12-ursen-24-oic acid","C33H50O5",526.36582471,"3M-2H","ISgroup_16_3_55","16_3",673.6,134491,0.544
806.52805,666.9,"Multiple",806.5298,"Formula_5529","3alpha-Acetomethoxy-11alpha-oxo-12-ursen-24-oic acid","C33H50O5",526.36582471,"3M-H+Cl","ISgroup_16_3_53","16_3",666.9,6666,0.528
1087.69353,491.3,"Multiple",1087.70105,"Formula_5529","3alpha-Acetomethoxy-11alpha-oxo-12-ursen-24-oic acid","C33H50O5",526.36582471,"2M+Cl","ISgroup_16_3_70","16_3",491.3,165108.3,0.694
612.25375,473.3,"Multiple",612.24956,"Formula_553","7-Methylguanosine","C11H16N5O5",298.115143647,"2M-2H+NH4","ISgroup_16_3_26","16_3",473.3,8096.1,0.254
571.37006,522,"Multiple",571.37526,"Formula_5530","3-N-Acetyl-4-O-(14-methylpentadecanoyl)fusarochromanone","C33H52N2O6",572.382537406,"2M-2H","ISgroup_16_3_38","16_3",522,79070.7,0.37
571.37006,522,"Multiple",571.37526,"Formula_5530","3-N-Acetyl-4-O-(14-methylpentadecanoyl)fusarochromanone","C33H52N2O6",572.382537406,"M-H","ISgroup_16_3_38","16_3",522,79070.7,0.37
571.37006,522,"Multiple",571.37526,"Formula_5530","3-N-Acetyl-4-O-(14-methylpentadecanoyl)fusarochromanone","C33H52N2O6",572.382537406,"3M-3H","ISgroup_16_3_38","16_3",522,79070.7,0.37
571.37835,541.4,"Multiple",571.37526,"Formula_5530","3-N-Acetyl-4-O-(14-methylpentadecanoyl)fusarochromanone","C33H52N2O6",572.382537406,"M-H","ISgroup_16_3_38","16_3",541.4,2670.7,0.378
571.37835,541.4,"Multiple",571.37526,"Formula_5530","3-N-Acetyl-4-O-(14-methylpentadecanoyl)fusarochromanone","C33H52N2O6",572.382537406,"3M-3H","ISgroup_16_3_38","16_3",541.4,2670.7,0.378
571.37835,541.4,"Multiple",571.37526,"Formula_5530","3-N-Acetyl-4-O-(14-methylpentadecanoyl)fusarochromanone","C33H52N2O6",572.382537406,"2M-2H","ISgroup_16_3_38","16_3",541.4,2670.7,0.378
593.3549,483.5,"Multiple",593.3572,"Formula_5530","3-N-Acetyl-4-O-(14-methylpentadecanoyl)fusarochromanone","C33H52N2O6",572.382537406,"M-2H+Na","ISgroup_16_3_36","16_3",483.5,11726.5,0.355
593.3549,483.5,"Multiple",593.3572,"Formula_5530","3-N-Acetyl-4-O-(14-methylpentadecanoyl)fusarochromanone","C33H52N2O6",572.382537406,"M+Na-2H","ISgroup_16_3_36","16_3",483.5,11726.5,0.355
875.56295,674.8,"Multiple",875.55487,"Formula_5530","3-N-Acetyl-4-O-(14-methylpentadecanoyl)fusarochromanone","C33H52N2O6",572.382537406,"3M-H+Cl","ISgroup_16_3_57","16_3",674.8,25709.5,0.563
638.47602,653.6,"Unique",638.47955,"Formula_5532","(3S)-3-Hydroxydodec-cis-6-enoyl-CoA","C33H52N7O18P3S",959.230238121,"2M-3H","ISgroup_16_3_48","16_3",653.6,14238.1,0.476
565.3335,466.2,"Multiple",565.33008,"Formula_5534","Tsugaric acid B","C33H52O5",528.381474774,"M+K-2H","ISgroup_16_3_34","16_3",466.2,1242447.2,0.333
565.3335,466.2,"Multiple",565.33008,"Formula_5534","Tsugaric acid B","C33H52O5",528.381474774,"M-2H+K","ISgroup_16_3_34","16_3",466.2,1242447.2,0.333
565.33384,465.4,"Multiple",565.33008,"Formula_5534","Tsugaric acid B","C33H52O5",528.381474774,"M+K-2H","ISgroup_16_3_34","16_3",465.4,3103838.6,0.334
565.33384,465.4,"Multiple",565.33008,"Formula_5534","Tsugaric acid B","C33H52O5",528.381474774,"M-2H+K","ISgroup_16_3_34","16_3",465.4,3103838.6,0.334
607.30535,449.7,"Multiple",607.30036,"Formula_5534","Tsugaric acid B","C33H52O5",528.381474774,"M+Br","ISgroup_16_3_31","16_3",449.7,20666.8,0.305
791.56296,691.1,"Multiple",791.56494,"Formula_5534","Tsugaric acid B","C33H52O5",528.381474774,"3M-2H","ISgroup_16_3_57","16_3",691.1,18570,0.563
809.55291,685.1,"Multiple",809.55328,"Formula_5534","Tsugaric acid B","C33H52O5",528.381474774,"3M-H+Cl","ISgroup_16_3_56","16_3",685.1,4066.9,0.553
1091.72489,522,"Multiple",1091.73235,"Formula_5534","Tsugaric acid B","C33H52O5",528.381474774,"2M+Cl","ISgroup_16_3_73","16_3",522,226624.6,0.725
307.15835,408,"Multiple",307.1576,"Formula_5535","Ganoderic acid Mi","C33H52O6",544.376389396,"M+2Cl","ISgroup_16_3_16","16_3",408,28095.4,0.158
581.31938,466,"Multiple",581.325,"Formula_5535","Ganoderic acid Mi","C33H52O6",544.376389396,"M+K-2H","ISgroup_16_3_32","16_3",466,24640.3,0.319
581.31938,466,"Multiple",581.325,"Formula_5535","Ganoderic acid Mi","C33H52O6",544.376389396,"M-2H+K","ISgroup_16_3_32","16_3",466,24640.3,0.319
815.55257,666.9,"Multiple",815.55731,"Formula_5535","Ganoderic acid Mi","C33H52O6",544.376389396,"3M-2H","ISgroup_16_3_56","16_3",666.9,346788.7,0.553
863.53493,666.9,"Multiple",863.54205,"Formula_5536","Collettiside I","C33H52O8",576.36621864,"3M-2H","ISgroup_16_3_54","16_3",666.9,8627.2,0.535
881.52407,646.9,"Multiple",881.53039,"Formula_5536","Collettiside I","C33H52O8",576.36621864,"3M-H+Cl","ISgroup_16_3_53","16_3",646.9,88249.2,0.524
591.34928,483.5,"Multiple",591.35386,"Formula_5537","Agavoside A","C33H52O9",592.361133262,"3M-3H","ISgroup_16_3_35","16_3",483.5,348558.2,0.349
591.34928,483.5,"Multiple",591.35386,"Formula_5537","Agavoside A","C33H52O9",592.361133262,"2M-2H","ISgroup_16_3_35","16_3",483.5,348558.2,0.349
591.34928,483.5,"Multiple",591.35386,"Formula_5537","Agavoside A","C33H52O9",592.361133262,"M-H","ISgroup_16_3_35","16_3",483.5,348558.2,0.349
609.34737,360.1,"Multiple",609.3422,"Formula_5537","Agavoside A","C33H52O9",592.361133262,"2M-H+Cl","ISgroup_16_3_35","16_3",360.1,4111.7,0.347
613.33361,467.2,"Multiple",613.3358,"Formula_5537","Agavoside A","C33H52O9",592.361133262,"M+Na-2H","ISgroup_16_3_34","16_3",467.2,175284.2,0.334
613.33361,467.2,"Multiple",613.3358,"Formula_5537","Agavoside A","C33H52O9",592.361133262,"M-2H+Na","ISgroup_16_3_34","16_3",467.2,175284.2,0.334
580.361,511.2,"Multiple",580.36195,"Formula_5538","gamma-Chaconine","C33H53NO6",559.387288433,"M-2H+Na","ISgroup_16_3_37","16_3",511.2,26368.1,0.361
580.361,511.2,"Multiple",580.36195,"Formula_5538","gamma-Chaconine","C33H53NO6",559.387288433,"M+Na-2H","ISgroup_16_3_37","16_3",511.2,26368.1,0.361
938.53437,684.5,"Multiple",938.54264,"Formula_5540","Ponasteroside A","C33H54O11",626.36661257,"3M-2H","ISgroup_16_3_54","16_3",684.5,24411.4,0.534
561.33357,522,"Multiple",561.33127,"Formula_5541","24-Methylcycloart-23-en-3beta-yl acetate","C33H54O2",482.412380972,"M+Br","ISgroup_16_3_34","16_3",522,12053.2,0.334
758.59155,762.1,"Multiple",758.58797,"Formula_5541","24-Methylcycloart-23-en-3beta-yl acetate","C33H54O2",482.412380972,"3M+2Cl","ISgroup_16_3_60","16_3",762.1,2515.7,0.592
567.34982,491.3,"Multiple",567.34573,"Formula_5542","alpha-Tocopherol succinate","C33H54O5",530.397124838,"M-2H+K","ISgroup_16_3_35","16_3",491.3,2119953.1,0.35
567.34982,491.3,"Multiple",567.34573,"Formula_5542","alpha-Tocopherol succinate","C33H54O5",530.397124838,"M+K-2H","ISgroup_16_3_35","16_3",491.3,2119953.1,0.35
609.31205,345,"Multiple",609.31601,"Formula_5542","alpha-Tocopherol succinate","C33H54O5",530.397124838,"M+Br","ISgroup_16_3_32","16_3",345,26265.4,0.312
609.32058,479.2,"Multiple",609.31601,"Formula_5542","alpha-Tocopherol succinate","C33H54O5",530.397124838,"M+Br","ISgroup_16_3_33","16_3",479.2,143229.7,0.321
794.58951,478.7,"Multiple",794.58841,"Formula_5542","alpha-Tocopherol succinate","C33H54O5",530.397124838,"3M-2H","ISgroup_16_3_59","16_3",478.7,1737.9,0.59
794.59635,780.3,"Multiple",794.58841,"Formula_5542","alpha-Tocopherol succinate","C33H54O5",530.397124838,"3M-2H","ISgroup_16_3_60","16_3",780.3,4837.1,0.596
812.5797,703.2,"Multiple",812.57675,"Formula_5542","alpha-Tocopherol succinate","C33H54O5",530.397124838,"3M-H+Cl","ISgroup_16_3_58","16_3",703.2,275324.9,0.58
561.37953,597.8,"Multiple",561.37968,"Formula_5543","Cholesterol glucuronide","C33H54O7",562.386954082,"3M-3H","ISgroup_16_3_38","16_3",597.8,29302.6,0.38
561.37953,597.8,"Multiple",561.37968,"Formula_5543","Cholesterol glucuronide","C33H54O7",562.386954082,"M-H","ISgroup_16_3_38","16_3",597.8,29302.6,0.38
561.37953,597.8,"Multiple",561.37968,"Formula_5543","Cholesterol glucuronide","C33H54O7",562.386954082,"2M-2H","ISgroup_16_3_38","16_3",597.8,29302.6,0.38
842.5706,675.4,"Multiple",842.57316,"Formula_5543","Cholesterol glucuronide","C33H54O7",562.386954082,"3M-2H","ISgroup_16_3_58","16_3",675.4,23643.1,0.571
577.37344,429.2,"Multiple",577.37459,"Formula_5544","Asparagoside A","C33H54O8",578.381868704,"M-H","ISgroup_16_3_38","16_3",429.2,3670.3,0.373
577.37344,429.2,"Multiple",577.37459,"Formula_5544","Asparagoside A","C33H54O8",578.381868704,"2M-2H","ISgroup_16_3_38","16_3",429.2,3670.3,0.373
577.37344,429.2,"Multiple",577.37459,"Formula_5544","Asparagoside A","C33H54O8",578.381868704,"3M-3H","ISgroup_16_3_38","16_3",429.2,3670.3,0.373
577.37351,608.7,"Multiple",577.37459,"Formula_5544","Asparagoside A","C33H54O8",578.381868704,"2M-2H","ISgroup_16_3_38","16_3",608.7,40896.9,0.374
577.37351,608.7,"Multiple",577.37459,"Formula_5544","Asparagoside A","C33H54O8",578.381868704,"3M-3H","ISgroup_16_3_38","16_3",608.7,40896.9,0.374
577.37351,608.7,"Multiple",577.37459,"Formula_5544","Asparagoside A","C33H54O8",578.381868704,"M-H","ISgroup_16_3_38","16_3",608.7,40896.9,0.374
657.30331,480.4,"Multiple",657.30075,"Formula_5544","Asparagoside A","C33H54O8",578.381868704,"M+Br","ISgroup_16_3_31","16_3",480.4,8257.6,0.303
283.19144,407.4,"Multiple",283.18903,"Formula_5545","Nb-Tricosanoyltryptamine","C33H56N2O",496.439264424,"M+2Cl","ISgroup_16_3_20","16_3",407.4,22086.7,0.191
505.38497,427.4,"Multiple",505.38172,"Formula_5548","Lansiol","C33H56O",468.433116414,"M-2H+K","ISgroup_16_3_39","16_3",427.4,1161.5,0.385
505.38497,427.4,"Multiple",505.38172,"Formula_5548","Lansiol","C33H56O",468.433116414,"M+K-2H","ISgroup_16_3_39","16_3",427.4,1161.5,0.385
593.36449,504.6,"Multiple",593.36896,"Formula_5549","Cholestane-371225-tetrol-3-glucuronide","C33H56O10",612.387348012,"M-H2O-H","ISgroup_16_3_37","16_3",504.6,46045.8,0.364
1031.52633,678.4,"Multiple",1031.53157,"Formula_5550","(S)-Nerolidol 3-O-a-L-Rhamnopyranosyl-(1-4)-a-L-rhamnopyranosyl-(1-2)-b-D-glucopyranoside","C33H56O14",676.3670065,"3M-H+Cl","ISgroup_16_3_53","16_3",678.4,6642.1,0.526
577.37344,429.2,"Multiple",577.37404,"Formula_5551","Asparagoside B","C33H56O9",596.39243339,"M-H2O-H","ISgroup_16_3_38","16_3",429.2,3670.3,0.373
577.37351,608.7,"Multiple",577.37404,"Formula_5551","Asparagoside B","C33H56O9",596.39243339,"M-H2O-H","ISgroup_16_3_38","16_3",608.7,40896.9,0.374
595.38031,530.5,"Multiple",595.38516,"Formula_5551","Asparagoside B","C33H56O9",596.39243339,"3M-3H","ISgroup_16_3_39","16_3",530.5,25934.3,0.38
595.38031,530.5,"Multiple",595.38516,"Formula_5551","Asparagoside B","C33H56O9",596.39243339,"M-H","ISgroup_16_3_39","16_3",530.5,25934.3,0.38
595.38031,530.5,"Multiple",595.38516,"Formula_5551","Asparagoside B","C33H56O9",596.39243339,"2M-2H","ISgroup_16_3_39","16_3",530.5,25934.3,0.38
595.38407,431.7,"Multiple",595.38516,"Formula_5551","Asparagoside B","C33H56O9",596.39243339,"M-H","ISgroup_16_3_39","16_3",431.7,3857.1,0.384
595.38407,431.7,"Multiple",595.38516,"Formula_5551","Asparagoside B","C33H56O9",596.39243339,"3M-3H","ISgroup_16_3_39","16_3",431.7,3857.1,0.384
595.38407,431.7,"Multiple",595.38516,"Formula_5551","Asparagoside B","C33H56O9",596.39243339,"2M-2H","ISgroup_16_3_39","16_3",431.7,3857.1,0.384
617.36475,500.3,"Multiple",617.3671,"Formula_5551","Asparagoside B","C33H56O9",596.39243339,"M-2H+Na","ISgroup_16_3_37","16_3",500.3,41578.1,0.365
617.36475,500.3,"Multiple",617.3671,"Formula_5551","Asparagoside B","C33H56O9",596.39243339,"M+Na-2H","ISgroup_16_3_37","16_3",500.3,41578.1,0.365
911.56452,719,"Multiple",911.56971,"Formula_5551","Asparagoside B","C33H56O9",596.39243339,"3M-H+Cl","ISgroup_16_3_57","16_3",719,26918,0.565
612.38721,522,"Unique",612.38948,"Formula_5552","Jurubine","C33H57NO8",595.408417805,"2M-H+Cl","ISgroup_16_3_39","16_3",522,7625.4,0.387
595.38031,530.5,"Multiple",595.38461,"Formula_5555","Antibiotic X 14889C","C33H58O10",614.402998076,"M-H2O-H","ISgroup_16_3_39","16_3",530.5,25934.3,0.38
